candidate_a,candidate_b,gene_a,gene_b,distance_bp,deletion_length_bp,joint_strain_coverage,pair_score,hypothesis_type,limitations,pair_provenance
VST-5d9176551b6dbdfd,VST-d6724e2760409914,UL3,UL3,159,159,1.0,0.8989106472920501,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-673e398e74fcf10b,VST-2310b41e9822d690,UL47,UL47,1614,1614,1.0,0.8989106472920501,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-7a93331d0f1d0d9f,VST-2310b41e9822d690,UL47,UL47,15,15,1.0,0.8989106472920501,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-7ac03d514962242a,VST-d6724e2760409914,UL3,UL3,414,414,1.0,0.8989106472920501,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-7f7b6e25497fc40b,VST-2310b41e9822d690,UL47,UL47,3611,3611,1.0,0.8989106472920501,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-89884ea3f3df2232,VST-1d1284837f4da8f5,UL10,UL10,1120,1120,1.0,0.8989106472920501,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9d1d422650f0fd0f,VST-2310b41e9822d690,UL47,UL47,3284,3284,1.0,0.8989106472920501,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-b3c226e1dbf82116,VST-600cfa63d24df854,UL11,UL11,1,1,1.0,0.8989106472920501,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-ba561bf9733fcc67,VST-d6724e2760409914,UL3,UL3,176,176,1.0,0.8989106472920501,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-ba5a29a851401a8e,VST-d6724e2760409914,UL3,UL3,190,190,1.0,0.8989106472920501,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-c9b45f692a7abf52,VST-2310b41e9822d690,UL47,UL47,1146,1146,1.0,0.8989106472920501,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-e16166bf204a5e53,VST-600cfa63d24df854,UL11,UL11,97,97,1.0,0.8989106472920501,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-5e4034e33559c37a,VST-0a56b550e18f154e,UL3,UL3,204,204,1.0,0.8988181048906164,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9cd67af4bd66d50a,VST-653941ca0f2028d6,UL46,UL46,475,475,1.0,0.8988181048906164,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9cd67af4bd66d50a,VST-7567f3c32ab9716b,UL46,UL46,1247,1247,1.0,0.8988181048906164,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9cd67af4bd66d50a,VST-c53b11f616dfaf0d,UL46,UL46,770,770,1.0,0.8988181048906164,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-0bf1ec26dd4e63a9,VST-05b99c897b142721,UL52,UL52,2359,2359,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-0bf1ec26dd4e63a9,VST-415f0e8a9b47ccfd,UL52,UL52,665,665,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-0bf1ec26dd4e63a9,VST-4a7669fd4a3ceb1e,UL52,UL52,1045,1045,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-0bf1ec26dd4e63a9,VST-7663146b5e4d027e,UL52,UL52,583,583,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1a03de7ffb16fbb6,VST-20516e76f738c908,UL15,UL15,1397,1397,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1a03de7ffb16fbb6,VST-6f648ec4222c10e5,UL15,UL15,145,145,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1a03de7ffb16fbb6,VST-a0e68a62911f9940,UL15,UL15,1398,1398,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-2197f2e713f87ca5,VST-05b99c897b142721,UL52,UL52,391,391,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-2197f2e713f87ca5,VST-415f0e8a9b47ccfd,UL52,UL52,3415,3415,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-2197f2e713f87ca5,VST-4a7669fd4a3ceb1e,UL52,UL52,1705,1705,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-2197f2e713f87ca5,VST-7663146b5e4d027e,UL52,UL52,3333,3333,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-240e20eb666f9c85,VST-37e9317a0f663727,UL30,UL30,1183,1183,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-240e20eb666f9c85,VST-73876fa22678f917,UL30,UL30,1182,1182,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-240e20eb666f9c85,VST-d48124c847ae62ae,UL30,UL30,314,314,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-2b3568cdc187cc3a,VST-1235e74e861a555f,UL10,UL10,85,85,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-2b3568cdc187cc3a,VST-33cfa6d0982c9513,UL10,UL10,629,629,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-2b3568cdc187cc3a,VST-4a527ce754156eb0,UL10,UL10,530,530,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-2b3568cdc187cc3a,VST-ab5e0a7300c5f8fd,UL10,UL10,624,624,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-39b8e81a7d803f8e,VST-3c43f917dee00628,UL50,UL50,123,123,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-39b8e81a7d803f8e,VST-702ced0bbfd459fb,UL50,UL50,108,108,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-39b8e81a7d803f8e,VST-b4d8ba737daaa589,UL50,UL50,109,109,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-39b8e81a7d803f8e,VST-f689e03c9c66844f,UL50,UL50,124,124,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-3a05e8146637b989,VST-05b99c897b142721,UL52,UL52,2855,2855,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-3a05e8146637b989,VST-415f0e8a9b47ccfd,UL52,UL52,169,169,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-3a05e8146637b989,VST-4a7669fd4a3ceb1e,UL52,UL52,1541,1541,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-3a05e8146637b989,VST-7663146b5e4d027e,UL52,UL52,87,87,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-4bf9338dda42cbed,VST-20516e76f738c908,UL15,UL15,2495,2495,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-4bf9338dda42cbed,VST-6f648ec4222c10e5,UL15,UL15,953,953,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-4bf9338dda42cbed,VST-a0e68a62911f9940,UL15,UL15,2496,2496,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-54b5914e21a1a192,VST-20516e76f738c908,UL15,UL15,766,766,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-54b5914e21a1a192,VST-6f648ec4222c10e5,UL15,UL15,776,776,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-54b5914e21a1a192,VST-a0e68a62911f9940,UL15,UL15,767,767,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-56d60db41fb4e4e1,VST-37e9317a0f663727,UL30,UL30,1562,1562,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-56d60db41fb4e4e1,VST-73876fa22678f917,UL30,UL30,1563,1563,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-56d60db41fb4e4e1,VST-d48124c847ae62ae,UL30,UL30,2431,2431,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-5b0c902d0b27748e,VST-282f637f252058e1,UL47,UL47,355,355,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-5b0c902d0b27748e,VST-282f637f252058e1,UL46,UL46,355,355,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-5b0c902d0b27748e,VST-64180409fb9d34c6,UL47,UL47,493,493,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-5b0c902d0b27748e,VST-64180409fb9d34c6,UL46,UL46,493,493,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-60775d923bdf2965,VST-1aa0d67c1728df8f,UL33,UL33,548,548,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-60775d923bdf2965,VST-29c7635dd5ccf48b,UL33,UL33,547,547,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-60775d923bdf2965,VST-3777b42b0a7de238,UL33,UL33,1156,1156,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-673e398e74fcf10b,VST-282f637f252058e1,UL47,UL47,2039,2039,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-673e398e74fcf10b,VST-64180409fb9d34c6,UL47,UL47,1191,1191,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-7a93331d0f1d0d9f,VST-282f637f252058e1,UL47,UL47,3638,3638,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-7a93331d0f1d0d9f,VST-64180409fb9d34c6,UL47,UL47,2790,2790,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-7f7b6e25497fc40b,VST-282f637f252058e1,UL47,UL47,42,42,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-7f7b6e25497fc40b,VST-282f637f252058e1,UL46,UL46,42,42,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-7f7b6e25497fc40b,VST-64180409fb9d34c6,UL47,UL47,806,806,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-7f7b6e25497fc40b,VST-64180409fb9d34c6,UL46,UL46,806,806,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-89884ea3f3df2232,VST-1235e74e861a555f,UL10,UL10,343,343,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-89884ea3f3df2232,VST-33cfa6d0982c9513,UL10,UL10,1057,1057,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-89884ea3f3df2232,VST-4a527ce754156eb0,UL10,UL10,958,958,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-89884ea3f3df2232,VST-ab5e0a7300c5f8fd,UL10,UL10,1052,1052,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9d1d422650f0fd0f,VST-282f637f252058e1,UL47,UL47,369,369,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9d1d422650f0fd0f,VST-282f637f252058e1,UL46,UL46,369,369,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9d1d422650f0fd0f,VST-64180409fb9d34c6,UL47,UL47,479,479,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9d1d422650f0fd0f,VST-64180409fb9d34c6,UL46,UL46,479,479,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9d3cc3fbfd32544e,VST-37e9317a0f663727,UL30,UL30,344,344,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9d3cc3fbfd32544e,VST-73876fa22678f917,UL30,UL30,343,343,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9d3cc3fbfd32544e,VST-d48124c847ae62ae,UL30,UL30,525,525,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9ed9c9a6c89a5969,VST-37e9317a0f663727,UL30,UL30,2196,2196,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9ed9c9a6c89a5969,VST-73876fa22678f917,UL30,UL30,2197,2197,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-9ed9c9a6c89a5969,VST-d48124c847ae62ae,UL30,UL30,3065,3065,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-af7933782e7be4af,VST-37e9317a0f663727,UL30,UL30,880,880,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-af7933782e7be4af,VST-73876fa22678f917,UL30,UL30,879,879,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-af7933782e7be4af,VST-d48124c847ae62ae,UL30,UL30,11,11,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-b3c226e1dbf82116,VST-fead3c9086c42153,UL11,UL11,104,104,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-c9b45f692a7abf52,VST-282f637f252058e1,UL47,UL47,2507,2507,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-c9b45f692a7abf52,VST-64180409fb9d34c6,UL47,UL47,1659,1659,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-e16166bf204a5e53,VST-fead3c9086c42153,UL11,UL11,8,8,1.0,0.8986086786418174,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-808abc5d9a92d25b,VST-8a1588fa1aebe584,UL52,UL52,65,65,1.0,0.8985475297227333,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-0bf1ec26dd4e63a9,VST-047c7cccd59bb4f8,UL52,UL52,1080,1080,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1a03de7ffb16fbb6,VST-2b2ec41725cf1abb,UL15,UL15,1944,1944,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1a03de7ffb16fbb6,VST-a0482af9f2dca640,UL15,UL15,567,567,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1a03de7ffb16fbb6,VST-c1e79742f4385cd5,UL15,UL15,352,352,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-1ab6bcde24624e54,VST-0a56b550e18f154e,UL3,UL3,267,267,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
VST-2197f2e713f87ca5,VST-047c7cccd59bb4f8,UL52,UL52,1670,1670,1.0,0.8984549873212998,same_gene_deletion_hypothesis,theoretical cut-to-cut interval; requires independent and experimental validation,${REPOSITORY_ROOT}/reports/hsv2_genome_wide_exhaustive/genome_wide_candidates_post_human.csv
